url,authors,downloads,unique_downloads,views,unique_views,version_downloads,version_unique_downloads,version_unique_views,version_views
https://zenodo.org/records/7745740,"""Sebastian Simon""",92,91,538,530,69,68,494,500
https://zenodo.org/records/19635484,"""Haase, Robert""",31,28,75,73,31,28,73,75
https://zenodo.org/records/19633745,"""Haase, Robert""",40,37,334,332,40,37,332,334
https://zenodo.org/records/19629840,"""Welz, Oliver and Wolf, Gregor""",95,88,130,125,79,72,59,63
https://zenodo.org/records/19246441,"""Höck, Lina Lisa and Haase, Robert""",394,366,383,374,348,324,351,360
https://zenodo.org/records/18958000,"""Welz, Oliver""",37,31,56,49,37,31,49,56
https://zenodo.org/records/18908461,"""Haase, Robert""",287,239,261,250,252,209,218,227
https://zenodo.org/records/18804366,"""Haase, Robert""",187,169,241,234,187,169,234,241
https://zenodo.org/records/18735653,"""Haase, Robert""",152,138,152,149,152,138,149,152
https://zenodo.org/records/18377121,"""Haase, Robert""",1133,1060,593,575,385,336,446,462
https://zenodo.org/records/18283705,"""Nestler, Till and Burghardt, Thomas""",110,109,420,379,110,109,379,420
https://zenodo.org/records/18301532,"""Burghardt, Thomas and Alzin, Ahmad""",92,81,402,341,92,81,341,402
https://zenodo.org/records/18297737,"""Haase, Robert""",573,487,702,668,501,422,583,613
https://zenodo.org/records/17978132,"""Engelhardt, Claudia and Haase, Robert and Hundt, Carolin and Langermann, Florence and Voigt, Pia""",3586,3383,643,613,3565,3363,463,481
https://zenodo.org/records/17935652,"""Welz, Oliver""",25,25,89,85,25,25,85,89
https://zenodo.org/records/17901300,"""Haase, Robert""",398,382,416,410,279,266,337,340
https://zenodo.org/records/20825671,"""Haase, Robert""",83,71,129,120,83,71,120,129
https://zenodo.org/records/20730252,"""Welz, Oliver""",10,9,50,45,10,9,45,50
https://zenodo.org/records/20512957,"""Haase, Robert""",327,253,269,258,327,253,258,269
https://zenodo.org/records/20474586,"""Haase, Robert""",300,176,209,198,300,176,198,209
https://zenodo.org/records/20327535,"""Rockstroh, Sarah and Haase, Robert""",131,115,140,129,131,115,129,140
https://zenodo.org/records/20123309,"""Haase, Robert""",54,52,65,64,54,52,64,65
https://zenodo.org/records/20084784,"""Rafay, Abdul and Susanti, Yuni and Lamprecht, David and Färber, Michael""",322,283,543,473,162,138,284,331
https://zenodo.org/records/20639390,"""Lipp, Ilona and Haase, Robert""",57,57,87,83,57,57,83,87
https://zenodo.org/records/20551619,"""Haase, Robert""",436,352,446,425,426,343,404,425
https://zenodo.org/records/19690207,"""Haase, Robert""",313,245,349,322,313,245,322,349
https://zenodo.org/records/18879906,"""Haase, Robert""",601,502,591,540,601,502,540,591
